epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
21,2020-05-21,44,AM,Tabatinga,1304062,city,589,894.53861,25,47,0,0.0798,65844,False,False
21,2020-05-21,28,AM,Tapauá,1304104,city,217,1264.8636,13,3,0,0.0138,17156,False,False
21,2020-05-21,42,AM,Tefé,1304203,city,1037,1732.69395,100,45,2,0.0434,59849,False,False
21,2020-05-21,50,AM,Tonantins,1304237,city,130,693.14849,8,9,1,0.0692,18755,False,False
21,2020-05-21,7,AM,Uarini,1304260,city,21,155.09601,10,0,0,0.0,13540,False,False
21,2020-05-21,27,AM,Urucará,1304302,city,118,725.88583,7,2,0,0.0169,16256,False,False
21,2020-05-21,26,AM,Urucurituba,1304401,city,48,208.10752,3,1,0,0.0208,23065,False,False
21,2020-05-21,70,AM,,13,state,25367,612.04986,1663,1620,59,0.0639,4144597,False,False
21,2020-05-20,17,AM,Alvarães,1300029,city,23,143.38258,7,3,0,0.1304,16041,False,False
21,2020-05-20,27,AM,Amaturá,1300060,city,180,1560.33287,6,5,0,0.0278,11536,False,False
21,2020-05-20,37,AM,Anamã,1300086,city,76,558.24886,10,0,0,0.0,13614,False,False
21,2020-05-20,53,AM,Anori,1300102,city,176,837.69634,26,3,0,0.017,21010,False,False
21,2020-05-20,13,AM,Apuí,1300144,city,20,91.0208,1,0,0,0.0,21973,False,False
21,2020-05-20,21,AM,Atalaia do Norte,1300201,city,4,20.07931,0,0,0,0.0,19921,False,False
21,2020-05-20,31,AM,Autazes,1300300,city,321,811.32314,21,22,1,0.0685,39565,False,False
21,2020-05-20,29,AM,Barcelos,1300409,city,187,679.95055,56,7,0,0.0374,27502,False,False
21,2020-05-20,19,AM,Barreirinha,1300508,city,122,380.76215,11,2,0,0.0164,32041,False,False
21,2020-05-20,29,AM,Benjamin Constant,1300607,city,232,539.73572,0,12,0,0.0517,42984,False,False
21,2020-05-20,30,AM,Beruri,1300631,city,134,680.92891,26,5,0,0.0373,19679,False,False
21,2020-05-20,18,AM,Boa Vista do Ramos,1300680,city,46,239.49602,2,1,0,0.0217,19207,False,False
21,2020-05-20,56,AM,Boca do Acre,1300706,city,235,684.97144,15,2,0,0.0085,34308,False,False
21,2020-05-20,24,AM,Borba,1300805,city,145,352.27521,18,9,0,0.0621,41161,False,False
21,2020-05-20,27,AM,Caapiranga,1300839,city,43,328.72105,0,1,0,0.0233,13081,False,False
21,2020-05-20,32,AM,Canutama,1300904,city,25,159.95905,0,0,0,0.0,15629,False,False
21,2020-05-20,35,AM,Carauari,1301001,city,171,604.36842,13,2,0,0.0117,28294,False,False
21,2020-05-20,40,AM,Careiro,1301100,city,418,1103.80522,3,6,0,0.0144,37869,False,False
21,2020-05-20,51,AM,Careiro da Várzea,1301159,city,42,138.95782,1,1,0,0.0238,30225,False,False
21,2020-05-20,34,AM,Coari,1301209,city,899,1056.44147,149,36,0,0.04,85097,False,False
21,2020-05-20,27,AM,Codajás,1301308,city,23,80.31568,2,1,0,0.0435,28637,False,False
21,2020-05-20,20,AM,Eirunepé,1301407,city,46,130.41136,3,0,0,0.0,35273,False,False
21,2020-05-20,27,AM,Fonte Boa,1301605,city,117,664.43296,0,5,0,0.0427,17609,False,False
21,2020-05-20,7,AM,Guajará,1301654,city,12,71.95107,0,0,0,0.0,16678,False,False
21,2020-05-20,25,AM,Humaitá,1301704,city,33,59.91285,8,1,1,0.0303,55080,False,False
21,2020-05-20,46,AM,Iranduba,1301852,city,379,784.74408,32,23,0,0.0607,48296,False,False
21,2020-05-20,53,AM,Itacoatiara,1301902,city,443,437.15523,22,35,1,0.079,101337,False,False
21,2020-05-20,8,AM,Itamarati,1301951,city,2,25.47446,0,0,0,0.0,7851,False,False
21,2020-05-20,25,AM,Itapiranga,1302009,city,203,2219.06428,34,3,0,0.0148,9148,False,False
21,2020-05-20,10,AM,Japurá,1302108,city,13,471.86933,2,0,0,0.0,2755,False,False
21,2020-05-20,32,AM,Juruá,1302207,city,5,33.98586,2,0,0,0.0,14712,False,False
21,2020-05-20,45,AM,Jutaí,1302306,city,58,405.1128,0,5,0,0.0862,14317,False,False
21,2020-05-20,37,AM,Lábrea,1302405,city,34,73.80234,0,0,0,0.0,46069,False,False
21,2020-05-20,55,AM,Manacapuru,1302504,city,1602,1645.15235,62,71,3,0.0443,97377,False,False
21,2020-05-20,28,AM,Manaquiri,1302553,city,82,255.41193,2,6,0,0.0732,32105,False,False
21,2020-05-20,69,AM,Manaus,1302603,city,11643,533.40651,592,1057,58,0.0908,2182763,False,False
21,2020-05-20,43,AM,Manicoré,1302702,city,31,55.60438,0,2,0,0.0645,55751,False,False
21,2020-05-20,29,AM,Maraã,1302801,city,61,334.72344,2,1,0,0.0164,18224,False,False
21,2020-05-20,41,AM,Maués,1302900,city,345,539.86386,41,23,2,0.0667,63905,False,False
21,2020-05-20,28,AM,Nhamundá,1303007,city,34,160.58187,3,1,0,0.0294,21173,False,False
21,2020-05-20,29,AM,Nova Olinda do Norte,1303106,city,57,152.49612,1,3,0,0.0526,37378,False,False
21,2020-05-20,52,AM,Novo Airão,1303205,city,74,380.3845,1,4,0,0.0541,19454,False,False
21,2020-05-20,27,AM,Novo Aripuanã,1303304,city,97,378.25612,34,3,0,0.0309,25644,False,False
21,2020-05-20,60,AM,Parintins,1303403,city,750,656.32302,44,42,1,0.056,114273,False,False
21,2020-05-20,11,AM,Pauini,1303502,city,5,25.7387,0,0,0,0.0,19426,False,False
21,2020-05-20,43,AM,Presidente Figueiredo,1303536,city,283,780.0656,20,11,0,0.0389,36279,False,False
21,2020-05-20,29,AM,Rio Preto da Eva,1303569,city,387,1160.52419,35,8,0,0.0207,33347,False,False
21,2020-05-20,33,AM,Santa Isabel do Rio Negro,1303601,city,7,27.82636,0,1,0,0.1429,25156,False,False
21,2020-05-20,56,AM,Santo Antônio do Içá,1303700,city,500,2314.6005,31,9,0,0.018,21602,False,False
21,2020-05-20,45,AM,São Gabriel da Cachoeira,1303809,city,455,998.59538,58,15,0,0.033,45564,False,False
21,2020-05-20,44,AM,São Paulo de Olivença,1303908,city,316,804.09171,13,7,1,0.0222,39299,False,False
21,2020-05-20,26,AM,São Sebastião do Uatumã,1303957,city,27,192.58203,9,0,0,0.0,14020,False,False
21,2020-05-20,27,AM,Silves,1304005,city,87,948.64246,6,3,0,0.0345,9171,False,False
21,2020-05-20,43,AM,Tabatinga,1304062,city,564,856.57007,15,47,0,0.0833,65844,False,False
21,2020-05-20,27,AM,Tapauá,1304104,city,204,1189.08837,29,3,0,0.0147,17156,False,False
21,2020-05-20,41,AM,Tefé,1304203,city,937,1565.60678,90,43,2,0.0459,59849,False,False
21,2020-05-20,49,AM,Tonantins,1304237,city,122,650.4932,0,8,0,0.0656,18755,False,False
21,2020-05-20,6,AM,Uarini,1304260,city,11,81.24077,4,0,0,0.0,13540,False,False
21,2020-05-20,26,AM,Urucará,1304302,city,111,682.8248,4,2,0,0.018,16256,False,False
21,2020-05-20,25,AM,Urucurituba,1304401,city,45,195.1008,6,1,0,0.0222,23065,False,False
21,2020-05-20,69,AM,,13,state,23704,571.92533,1572,1561,70,0.0659,4144597,False,False
21,2020-05-19,16,AM,Alvarães,1300029,city,16,99.7444,6,3,0,0.1875,16041,False,False
21,2020-05-19,26,AM,Amaturá,1300060,city,174,1508.32178,1,5,0,0.0287,11536,False,False
21,2020-05-19,36,AM,Anamã,1300086,city,66,484.79506,13,0,0,0.0,13614,False,False
21,2020-05-19,52,AM,Anori,1300102,city,150,713.94574,10,3,0,0.02,21010,False,False
21,2020-05-19,12,AM,Apuí,1300144,city,19,86.46976,0,0,0,0.0,21973,False,False
21,2020-05-19,20,AM,Atalaia do Norte,1300201,city,4,20.07931,0,0,0,0.0,19921,False,False
21,2020-05-19,30,AM,Autazes,1300300,city,300,758.24592,31,21,0,0.07,39565,False,False
21,2020-05-19,28,AM,Barcelos,1300409,city,131,476.32899,0,7,0,0.0534,27502,False,False
21,2020-05-19,18,AM,Barreirinha,1300508,city,111,346.43114,14,2,0,0.018,32041,False,False
21,2020-05-19,28,AM,Benjamin Constant,1300607,city,232,539.73572,50,12,1,0.0517,42984,False,False
21,2020-05-19,29,AM,Beruri,1300631,city,108,548.80837,25,5,0,0.0463,19679,False,False
21,2020-05-19,17,AM,Boa Vista do Ramos,1300680,city,44,229.08315,3,1,0,0.0227,19207,False,False
21,2020-05-19,55,AM,Boca do Acre,1300706,city,220,641.24985,22,2,1,0.0091,34308,False,False
21,2020-05-19,23,AM,Borba,1300805,city,127,308.5445,29,9,0,0.0709,41161,False,False
21,2020-05-19,26,AM,Caapiranga,1300839,city,43,328.72105,19,1,0,0.0233,13081,False,False
21,2020-05-19,31,AM,Canutama,1300904,city,25,159.95905,3,0,0,0.0,15629,False,False
21,2020-05-19,34,AM,Carauari,1301001,city,158,558.42228,2,2,0,0.0127,28294,False,False
21,2020-05-19,39,AM,Careiro,1301100,city,415,1095.88318,31,6,0,0.0145,37869,False,False
21,2020-05-19,50,AM,Careiro da Várzea,1301159,city,41,135.6493,0,1,0,0.0244,30225,False,False
21,2020-05-19,33,AM,Coari,1301209,city,750,881.34717,32,36,1,0.048,85097,False,False
21,2020-05-19,26,AM,Codajás,1301308,city,21,73.3317,2,1,0,0.0476,28637,False,False
21,2020-05-19,19,AM,Eirunepé,1301407,city,43,121.90627,9,0,0,0.0,35273,False,False
21,2020-05-19,26,AM,Fonte Boa,1301605,city,117,664.43296,18,5,0,0.0427,17609,False,False
21,2020-05-19,6,AM,Guajará,1301654,city,12,71.95107,5,0,0,0.0,16678,False,False
21,2020-05-19,24,AM,Humaitá,1301704,city,25,45.38853,11,0,0,0.0,55080,False,False
21,2020-05-19,45,AM,Iranduba,1301852,city,347,718.486,13,23,0,0.0663,48296,False,False
21,2020-05-19,52,AM,Itacoatiara,1301902,city,421,415.44549,48,34,0,0.0808,101337,False,False
21,2020-05-19,7,AM,Itamarati,1301951,city,2,25.47446,0,0,0,0.0,7851,False,False
21,2020-05-19,24,AM,Itapiranga,1302009,city,169,1847.39834,24,3,0,0.0178,9148,False,False
21,2020-05-19,9,AM,Japurá,1302108,city,11,399.27405,0,0,0,0.0,2755,False,False
21,2020-05-19,31,AM,Juruá,1302207,city,3,20.39152,0,0,0,0.0,14712,False,False
21,2020-05-19,44,AM,Jutaí,1302306,city,58,405.1128,3,5,0,0.0862,14317,False,False
21,2020-05-19,36,AM,Lábrea,1302405,city,34,73.80234,1,0,0,0.0,46069,False,False
21,2020-05-19,54,AM,Manacapuru,1302504,city,1540,1581.48228,40,68,1,0.0442,97377,False,False
21,2020-05-19,27,AM,Manaquiri,1302553,city,80,249.18237,7,6,0,0.075,32105,False,False
21,2020-05-19,68,AM,Manaus,1302603,city,11051,506.28492,391,999,48,0.0904,2182763,False,False
21,2020-05-19,42,AM,Manicoré,1302702,city,31,55.60438,1,2,0,0.0645,55751,False,False
21,2020-05-19,28,AM,Maraã,1302801,city,59,323.7489,8,1,0,0.0169,18224,False,False
21,2020-05-19,40,AM,Maués,1302900,city,304,475.70613,16,21,0,0.0691,63905,False,False
21,2020-05-19,27,AM,Nhamundá,1303007,city,31,146.41288,2,1,0,0.0323,21173,False,False
21,2020-05-19,28,AM,Nova Olinda do Norte,1303106,city,56,149.82075,2,3,0,0.0536,37378,False,False
21,2020-05-19,51,AM,Novo Airão,1303205,city,73,375.24417,2,4,0,0.0548,19454,False,False
21,2020-05-19,26,AM,Novo Aripuanã,1303304,city,63,245.6715,0,3,0,0.0476,25644,False,False
21,2020-05-19,59,AM,Parintins,1303403,city,706,617.81873,33,41,0,0.0581,114273,False,False
21,2020-05-19,10,AM,Pauini,1303502,city,5,25.7387,4,0,0,0.0,19426,False,False
21,2020-05-19,42,AM,Presidente Figueiredo,1303536,city,263,724.93729,13,11,0,0.0418,36279,False,False
21,2020-05-19,28,AM,Rio Preto da Eva,1303569,city,352,1055.56722,23,8,0,0.0227,33347,False,False
21,2020-05-19,32,AM,Santa Isabel do Rio Negro,1303601,city,7,27.82636,0,1,0,0.1429,25156,False,False
21,2020-05-19,55,AM,Santo Antônio do Içá,1303700,city,469,2171.09527,53,9,0,0.0192,21602,False,False
21,2020-05-19,44,AM,São Gabriel da Cachoeira,1303809,city,397,871.30191,31,15,3,0.0378,45564,False,False
21,2020-05-19,43,AM,São Paulo de Olivença,1303908,city,303,771.01199,26,6,1,0.0198,39299,False,False
21,2020-05-19,25,AM,São Sebastião do Uatumã,1303957,city,18,128.38802,0,0,0,0.0,14020,False,False
21,2020-05-19,26,AM,Silves,1304005,city,81,883.21884,5,3,0,0.037,9171,False,False
21,2020-05-19,42,AM,Tabatinga,1304062,city,549,833.78896,24,47,1,0.0856,65844,False,False
21,2020-05-19,26,AM,Tapauá,1304104,city,175,1020.05129,16,3,0,0.0171,17156,False,False
21,2020-05-19,40,AM,Tefé,1304203,city,847,1415.22832,80,41,1,0.0484,59849,False,False
21,2020-05-19,48,AM,Tonantins,1304237,city,122,650.4932,0,8,0,0.0656,18755,False,False
21,2020-05-19,5,AM,Uarini,1304260,city,7,51.69867,2,0,0,0.0,13540,False,False
21,2020-05-19,25,AM,Urucará,1304302,city,107,658.2185,10,2,0,0.0187,16256,False,False
21,2020-05-19,24,AM,Urucurituba,1304401,city,39,169.08736,5,1,0,0.0256,23065,False,False
21,2020-05-19,68,AM,,13,state,22132,533.99643,1219,1491,58,0.0674,4144597,False,False
21,2020-05-18,15,AM,Alvarães,1300029,city,10,62.34025,0,3,0,0.3,16041,False,False
21,2020-05-18,25,AM,Amaturá,1300060,city,173,1499.65326,3,5,1,0.0289,11536,False,False
21,2020-05-18,35,AM,Anamã,1300086,city,53,389.30513,3,0,0,0.0,13614,False,False
21,2020-05-18,51,AM,Anori,1300102,city,140,666.34936,0,3,1,0.0214,21010,False,False
21,2020-05-18,11,AM,Apuí,1300144,city,19,86.46976,0,0,0,0.0,21973,False,False
21,2020-05-18,19,AM,Atalaia do Norte,1300201,city,4,20.07931,1,0,0,0.0,19921,False,False
21,2020-05-18,29,AM,Autazes,1300300,city,269,679.89385,1,21,0,0.0781,39565,False,False
21,2020-05-18,27,AM,Barcelos,1300409,city,131,476.32899,20,7,1,0.0534,27502,False,False
21,2020-05-18,17,AM,Barreirinha,1300508,city,97,302.73712,2,2,1,0.0206,32041,False,False
21,2020-05-18,27,AM,Benjamin Constant,1300607,city,182,423.41336,9,11,1,0.0604,42984,False,False
21,2020-05-18,28,AM,Beruri,1300631,city,83,421.7694,2,5,0,0.0602,19679,False,False
21,2020-05-18,16,AM,Boa Vista do Ramos,1300680,city,41,213.46384,3,1,0,0.0244,19207,False,False
21,2020-05-18,54,AM,Boca do Acre,1300706,city,198,577.12487,0,1,0,0.0051,34308,False,False
21,2020-05-18,22,AM,Borba,1300805,city,98,238.08945,3,9,0,0.0918,41161,False,False
21,2020-05-18,25,AM,Caapiranga,1300839,city,24,183.47221,7,1,0,0.0417,13081,False,False
21,2020-05-18,30,AM,Canutama,1300904,city,22,140.76396,0,0,0,0.0,15629,False,False
21,2020-05-18,33,AM,Carauari,1301001,city,156,551.35364,9,2,0,0.0128,28294,False,False
21,2020-05-18,38,AM,Careiro,1301100,city,384,1014.02202,9,6,0,0.0156,37869,False,False
21,2020-05-18,49,AM,Careiro da Várzea,1301159,city,41,135.6493,2,1,0,0.0244,30225,False,False
21,2020-05-18,32,AM,Coari,1301209,city,718,843.74302,100,35,0,0.0487,85097,False,False
21,2020-05-18,25,AM,Codajás,1301308,city,19,66.34773,2,1,0,0.0526,28637,False,False
21,2020-05-18,18,AM,Eirunepé,1301407,city,34,96.39101,0,0,0,0.0,35273,False,False
21,2020-05-18,25,AM,Fonte Boa,1301605,city,99,562.2125,-1,5,0,0.0505,17609,False,False
21,2020-05-18,5,AM,Guajará,1301654,city,7,41.97146,0,0,0,0.0,16678,False,False
21,2020-05-18,23,AM,Humaitá,1301704,city,14,25.41757,0,0,0,0.0,55080,False,False
21,2020-05-18,44,AM,Iranduba,1301852,city,334,691.56866,1,23,0,0.0689,48296,False,False
21,2020-05-18,51,AM,Itacoatiara,1301902,city,373,368.07879,5,34,1,0.0912,101337,False,False
21,2020-05-18,6,AM,Itamarati,1301951,city,2,25.47446,0,0,0,0.0,7851,False,False
21,2020-05-18,23,AM,Itapiranga,1302009,city,145,1585.04591,0,3,0,0.0207,9148,False,False
21,2020-05-18,8,AM,Japurá,1302108,city,11,399.27405,0,0,0,0.0,2755,False,False
21,2020-05-18,30,AM,Juruá,1302207,city,3,20.39152,1,0,0,0.0,14712,False,False
21,2020-05-18,43,AM,Jutaí,1302306,city,55,384.15869,0,5,0,0.0909,14317,False,False
21,2020-05-18,35,AM,Lábrea,1302405,city,33,71.63168,0,0,0,0.0,46069,False,False
21,2020-05-18,53,AM,Manacapuru,1302504,city,1500,1540.40482,32,67,3,0.0447,97377,False,False
21,2020-05-18,26,AM,Manaquiri,1302553,city,73,227.37891,3,6,0,0.0822,32105,False,False
21,2020-05-18,67,AM,Manaus,1302603,city,10660,488.37185,253,951,2,0.0892,2182763,False,False
21,2020-05-18,41,AM,Manicoré,1302702,city,30,53.81069,1,2,0,0.0667,55751,False,False
21,2020-05-18,27,AM,Maraã,1302801,city,51,279.85075,0,1,0,0.0196,18224,False,False
21,2020-05-18,39,AM,Maués,1302900,city,288,450.66896,16,21,1,0.0729,63905,False,False
21,2020-05-18,26,AM,Nhamundá,1303007,city,29,136.96689,1,1,0,0.0345,21173,False,False
21,2020-05-18,27,AM,Nova Olinda do Norte,1303106,city,54,144.47001,2,3,1,0.0556,37378,False,False
21,2020-05-18,50,AM,Novo Airão,1303205,city,71,364.9635,0,4,0,0.0563,19454,False,False
21,2020-05-18,25,AM,Novo Aripuanã,1303304,city,63,245.6715,4,3,0,0.0476,25644,False,False
21,2020-05-18,58,AM,Parintins,1303403,city,673,588.94052,14,41,1,0.0609,114273,False,False
21,2020-05-18,9,AM,Pauini,1303502,city,1,5.14774,0,0,0,0.0,19426,False,False
21,2020-05-18,41,AM,Presidente Figueiredo,1303536,city,250,689.10389,5,11,0,0.044,36279,False,False
21,2020-05-18,27,AM,Rio Preto da Eva,1303569,city,329,986.5955,11,8,1,0.0243,33347,False,False
21,2020-05-18,31,AM,Santa Isabel do Rio Negro,1303601,city,7,27.82636,0,1,0,0.1429,25156,False,False
21,2020-05-18,54,AM,Santo Antônio do Içá,1303700,city,416,1925.74762,20,9,1,0.0216,21602,False,False
21,2020-05-18,43,AM,São Gabriel da Cachoeira,1303809,city,366,803.26574,23,12,0,0.0328,45564,False,False
21,2020-05-18,42,AM,São Paulo de Olivença,1303908,city,277,704.85254,0,5,1,0.0181,39299,False,False
21,2020-05-18,24,AM,São Sebastião do Uatumã,1303957,city,18,128.38802,0,0,0,0.0,14020,False,False
21,2020-05-18,25,AM,Silves,1304005,city,76,828.69916,4,3,0,0.0395,9171,False,False
21,2020-05-18,41,AM,Tabatinga,1304062,city,525,797.33917,9,46,0,0.0876,65844,False,False
21,2020-05-18,25,AM,Tapauá,1304104,city,159,926.78946,0,3,0,0.0189,17156,False,False
21,2020-05-18,39,AM,Tefé,1304203,city,767,1281.55859,5,40,3,0.0522,59849,False,False
21,2020-05-18,47,AM,Tonantins,1304237,city,122,650.4932,0,8,0,0.0656,18755,False,False
21,2020-05-18,4,AM,Uarini,1304260,city,5,36.92762,0,0,0,0.0,13540,False,False
21,2020-05-18,24,AM,Urucará,1304302,city,97,596.70276,0,2,0,0.0206,16256,False,False
21,2020-05-18,23,AM,Urucurituba,1304401,city,34,147.40949,0,1,0,0.0294,23065,False,False
21,2020-05-18,67,AM,,13,state,20913,504.58464,585,1433,20,0.0685,4144597,False,False
21,2020-05-17,14,AM,Alvarães,1300029,city,10,62.34025,0,3,0,0.3,16041,False,False
21,2020-05-17,24,AM,Amaturá,1300060,city,170,1473.64771,2,4,0,0.0235,11536,False,False
21,2020-05-17,34,AM,Anamã,1300086,city,50,367.26899,15,0,0,0.0,13614,False,False
21,2020-05-17,50,AM,Anori,1300102,city,140,666.34936,10,2,0,0.0143,21010,False,False
21,2020-05-17,10,AM,Apuí,1300144,city,19,86.46976,0,0,0,0.0,21973,False,False
21,2020-05-17,18,AM,Atalaia do Norte,1300201,city,3,15.05948,0,0,0,0.0,19921,False,False
21,2020-05-17,28,AM,Autazes,1300300,city,268,677.36636,8,21,0,0.0784,39565,False,False
21,2020-05-17,26,AM,Barcelos,1300409,city,111,403.60701,6,6,0,0.0541,27502,False,False
21,2020-05-17,16,AM,Barreirinha,1300508,city,95,296.49512,3,1,0,0.0105,32041,False,False
21,2020-05-17,26,AM,Benjamin Constant,1300607,city,173,402.47534,13,10,0,0.0578,42984,False,False
21,2020-05-17,27,AM,Beruri,1300631,city,81,411.60628,4,5,0,0.0617,19679,False,False
21,2020-05-17,15,AM,Boa Vista do Ramos,1300680,city,38,197.84454,2,1,1,0.0263,19207,False,False
21,2020-05-17,53,AM,Boca do Acre,1300706,city,198,577.12487,2,1,0,0.0051,34308,False,False
21,2020-05-17,21,AM,Borba,1300805,city,95,230.801,9,9,0,0.0947,41161,False,False
21,2020-05-17,24,AM,Caapiranga,1300839,city,17,129.95948,1,1,0,0.0588,13081,False,False
21,2020-05-17,29,AM,Canutama,1300904,city,22,140.76396,0,0,0,0.0,15629,False,False
21,2020-05-17,32,AM,Carauari,1301001,city,147,519.54478,3,2,0,0.0136,28294,False,False
21,2020-05-17,37,AM,Careiro,1301100,city,375,990.25588,43,6,0,0.016,37869,False,False
21,2020-05-17,48,AM,Careiro da Várzea,1301159,city,39,129.03226,2,1,0,0.0256,30225,False,False
21,2020-05-17,31,AM,Coari,1301209,city,618,726.23007,46,35,0,0.0566,85097,False,False
21,2020-05-17,24,AM,Codajás,1301308,city,17,59.36376,1,1,0,0.0588,28637,False,False
21,2020-05-17,17,AM,Eirunepé,1301407,city,34,96.39101,0,0,0,0.0,35273,False,False
21,2020-05-17,24,AM,Fonte Boa,1301605,city,100,567.89142,15,5,1,0.05,17609,False,False
21,2020-05-17,4,AM,Guajará,1301654,city,7,41.97146,0,0,0,0.0,16678,False,False
21,2020-05-17,22,AM,Humaitá,1301704,city,14,25.41757,1,0,0,0.0,55080,False,False
21,2020-05-17,43,AM,Iranduba,1301852,city,333,689.4981,16,23,0,0.0691,48296,False,False
21,2020-05-17,50,AM,Itacoatiara,1301902,city,368,363.14475,3,33,0,0.0897,101337,False,False
21,2020-05-17,5,AM,Itamarati,1301951,city,2,25.47446,0,0,0,0.0,7851,False,False
21,2020-05-17,22,AM,Itapiranga,1302009,city,145,1585.04591,13,3,0,0.0207,9148,False,False
21,2020-05-17,7,AM,Japurá,1302108,city,11,399.27405,1,0,0,0.0,2755,False,False
21,2020-05-17,29,AM,Juruá,1302207,city,2,13.59434,1,0,0,0.0,14712,False,False
21,2020-05-17,42,AM,Jutaí,1302306,city,55,384.15869,3,5,0,0.0909,14317,False,False
21,2020-05-17,34,AM,Lábrea,1302405,city,33,71.63168,9,0,0,0.0,46069,False,False
21,2020-05-17,52,AM,Manacapuru,1302504,city,1468,1507.54285,75,64,1,0.0436,97377,False,False
21,2020-05-17,25,AM,Manaquiri,1302553,city,70,218.03457,1,6,0,0.0857,32105,False,False
21,2020-05-17,66,AM,Manaus,1302603,city,10407,476.78103,110,949,29,0.0912,2182763,False,False
21,2020-05-17,40,AM,Manicoré,1302702,city,29,52.017,0,2,0,0.069,55751,False,False
21,2020-05-17,26,AM,Maraã,1302801,city,51,279.85075,4,1,1,0.0196,18224,False,False
21,2020-05-17,38,AM,Maués,1302900,city,272,425.6318,13,20,0,0.0735,63905,False,False
21,2020-05-17,25,AM,Nhamundá,1303007,city,28,132.2439,0,1,0,0.0357,21173,False,False
21,2020-05-17,26,AM,Nova Olinda do Norte,1303106,city,52,139.11927,3,2,0,0.0385,37378,False,False
21,2020-05-17,49,AM,Novo Airão,1303205,city,71,364.9635,0,4,0,0.0563,19454,False,False
21,2020-05-17,24,AM,Novo Aripuanã,1303304,city,59,230.07331,11,3,0,0.0508,25644,False,False
21,2020-05-17,57,AM,Parintins,1303403,city,659,576.68916,26,40,0,0.0607,114273,False,False
21,2020-05-17,8,AM,Pauini,1303502,city,1,5.14774,0,0,0,0.0,19426,False,False
21,2020-05-17,40,AM,Presidente Figueiredo,1303536,city,245,675.32181,17,11,0,0.0449,36279,False,False
21,2020-05-17,26,AM,Rio Preto da Eva,1303569,city,318,953.60902,9,7,0,0.022,33347,False,False
21,2020-05-17,30,AM,Santa Isabel do Rio Negro,1303601,city,7,27.82636,0,1,0,0.1429,25156,False,False
21,2020-05-17,53,AM,Santo Antônio do Içá,1303700,city,396,1833.1636,0,8,0,0.0202,21602,False,False
21,2020-05-17,42,AM,São Gabriel da Cachoeira,1303809,city,343,752.78729,51,12,0,0.035,45564,False,False
21,2020-05-17,41,AM,São Paulo de Olivença,1303908,city,277,704.85254,15,4,1,0.0144,39299,False,False
21,2020-05-17,23,AM,São Sebastião do Uatumã,1303957,city,18,128.38802,0,0,0,0.0,14020,False,False
21,2020-05-17,24,AM,Silves,1304005,city,72,785.08342,2,3,0,0.0417,9171,False,False
21,2020-05-17,40,AM,Tabatinga,1304062,city,516,783.67049,21,46,0,0.0891,65844,False,False
21,2020-05-17,24,AM,Tapauá,1304104,city,159,926.78946,0,3,0,0.0189,17156,False,False
21,2020-05-17,38,AM,Tefé,1304203,city,762,1273.20423,54,37,4,0.0486,59849,False,False
21,2020-05-17,46,AM,Tonantins,1304237,city,122,650.4932,1,8,0,0.0656,18755,False,False
21,2020-05-17,3,AM,Uarini,1304260,city,5,36.92762,2,0,0,0.0,13540,False,False
21,2020-05-17,23,AM,Urucará,1304302,city,97,596.70276,4,2,0,0.0206,16256,False,False
21,2020-05-17,22,AM,Urucurituba,1304401,city,34,147.40949,0,1,0,0.0294,23065,False,False
21,2020-05-17,66,AM,,13,state,20328,490.46988,651,1413,38,0.0695,4144597,False,False
20,2020-05-16,13,AM,Alvarães,1300029,city,10,62.34025,1,3,0,0.3,16041,False,False
20,2020-05-16,23,AM,Amaturá,1300060,city,168,1456.31068,5,4,0,0.0238,11536,False,False
20,2020-05-16,33,AM,Anamã,1300086,city,35,257.08829,0,0,0,0.0,13614,False,False
20,2020-05-16,49,AM,Anori,1300102,city,130,618.75297,16,2,1,0.0154,21010,False,False
20,2020-05-16,9,AM,Apuí,1300144,city,19,86.46976,0,0,0,0.0,21973,False,False
20,2020-05-16,17,AM,Atalaia do Norte,1300201,city,3,15.05948,1,0,0,0.0,19921,False,False
20,2020-05-16,27,AM,Autazes,1300300,city,260,657.14647,28,21,0,0.0808,39565,False,False
20,2020-05-16,25,AM,Barcelos,1300409,city,105,381.79042,9,6,0,0.0571,27502,False,False
20,2020-05-16,15,AM,Barreirinha,1300508,city,92,287.13211,21,1,0,0.0109,32041,False,False
20,2020-05-16,25,AM,Benjamin Constant,1300607,city,160,372.23153,22,10,0,0.0625,42984,False,False
20,2020-05-16,26,AM,Beruri,1300631,city,77,391.28004,16,5,0,0.0649,19679,False,False
20,2020-05-16,14,AM,Boa Vista do Ramos,1300680,city,36,187.43167,7,0,0,0.0,19207,False,False
20,2020-05-16,52,AM,Boca do Acre,1300706,city,196,571.29532,8,1,0,0.0051,34308,False,False
20,2020-05-16,20,AM,Borba,1300805,city,86,208.93564,29,9,1,0.1047,41161,False,False
20,2020-05-16,23,AM,Caapiranga,1300839,city,16,122.31481,4,1,0,0.0625,13081,False,False
20,2020-05-16,28,AM,Canutama,1300904,city,22,140.76396,0,0,0,0.0,15629,False,False
