epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
19,2020-05-09,16,AM,Caapiranga,1300839,city,10,76.44675,2,0,0,0.0,13081,False,False
19,2020-05-09,21,AM,Canutama,1300904,city,19,121.56888,0,0,0,0.0,15629,False,False
19,2020-05-09,24,AM,Carauari,1301001,city,121,427.65251,0,1,0,0.0083,28294,False,False
19,2020-05-09,29,AM,Careiro,1301100,city,190,501.72965,32,5,0,0.0263,37869,False,False
19,2020-05-09,40,AM,Careiro da Várzea,1301159,city,25,82.71299,1,0,0,0.0,30225,False,False
19,2020-05-09,23,AM,Coari,1301209,city,227,266.75441,25,30,3,0.1322,85097,False,False
19,2020-05-09,16,AM,Codajás,1301308,city,7,24.4439,0,1,0,0.1429,28637,False,False
19,2020-05-09,9,AM,Eirunepé,1301407,city,13,36.85539,1,0,0,0.0,35273,False,False
19,2020-05-09,16,AM,Fonte Boa,1301605,city,29,164.68851,1,1,1,0.0345,17609,False,False
19,2020-05-09,14,AM,Humaitá,1301704,city,6,10.89325,0,0,0,0.0,55080,False,False
19,2020-05-09,35,AM,Iranduba,1301852,city,236,488.6533,26,15,1,0.0636,48296,False,False
19,2020-05-09,42,AM,Itacoatiara,1301902,city,204,201.30851,9,24,3,0.1176,101337,False,False
19,2020-05-09,14,AM,Itapiranga,1302009,city,19,207.69567,1,1,0,0.0526,9148,False,False
19,2020-05-09,21,AM,Juruá,1302207,city,1,6.79717,0,0,0,0.0,14712,False,False
19,2020-05-09,34,AM,Jutaí,1302306,city,18,125.72466,7,1,1,0.0556,14317,False,False
19,2020-05-09,26,AM,Lábrea,1302405,city,22,47.75446,0,0,0,0.0,46069,False,False
19,2020-05-09,44,AM,Manacapuru,1302504,city,890,913.97353,72,48,2,0.0539,97377,False,False
19,2020-05-09,17,AM,Manaquiri,1302553,city,35,109.01729,3,2,0,0.0571,32105,False,False
19,2020-05-09,58,AM,Manaus,1302603,city,6743,308.92039,709,660,56,0.0979,2182763,False,False
19,2020-05-09,32,AM,Manicoré,1302702,city,11,19.73059,1,2,0,0.1818,55751,False,False
19,2020-05-09,18,AM,Maraã,1302801,city,33,181.07989,1,0,0,0.0,18224,False,False
19,2020-05-09,30,AM,Maués,1302900,city,178,278.53846,10,19,2,0.1067,63905,False,False
19,2020-05-09,17,AM,Nhamundá,1303007,city,9,42.50697,5,1,0,0.1111,21173,False,False
19,2020-05-09,18,AM,Nova Olinda do Norte,1303106,city,34,90.9626,3,1,0,0.0294,37378,False,False
19,2020-05-09,41,AM,Novo Airão,1303205,city,29,149.0696,3,3,0,0.1034,19454,False,False
19,2020-05-09,16,AM,Novo Aripuanã,1303304,city,25,97.48869,2,2,0,0.08,25644,False,False
19,2020-05-09,49,AM,Parintins,1303403,city,377,329.9117,23,28,3,0.0743,114273,False,False
19,2020-05-09,32,AM,Presidente Figueiredo,1303536,city,154,424.488,13,7,0,0.0455,36279,False,False
19,2020-05-09,18,AM,Rio Preto da Eva,1303569,city,211,632.74058,14,5,3,0.0237,33347,False,False
19,2020-05-09,22,AM,Santa Isabel do Rio Negro,1303601,city,7,27.82636,0,0,0,0.0,25156,False,False
19,2020-05-09,45,AM,Santo Antônio do Içá,1303700,city,245,1134.15424,0,5,0,0.0204,21602,False,False
19,2020-05-09,34,AM,São Gabriel da Cachoeira,1303809,city,79,173.38249,25,5,1,0.0633,45564,False,False
19,2020-05-09,33,AM,São Paulo de Olivença,1303908,city,159,404.59045,32,3,0,0.0189,39299,False,False
19,2020-05-09,15,AM,São Sebastião do Uatumã,1303957,city,9,64.19401,1,0,0,0.0,14020,False,False
19,2020-05-09,16,AM,Silves,1304005,city,49,534.29288,10,1,0,0.0204,9171,False,False
19,2020-05-09,32,AM,Tabatinga,1304062,city,302,458.65986,3,32,10,0.106,65844,False,False
19,2020-05-09,16,AM,Tapauá,1304104,city,75,437.16484,15,1,0,0.0133,17156,False,False
19,2020-05-09,30,AM,Tefé,1304203,city,337,563.08376,59,17,2,0.0504,59849,False,False
19,2020-05-09,38,AM,Tonantins,1304237,city,80,426.55292,4,5,0,0.0625,18755,False,False
19,2020-05-09,15,AM,Urucará,1304302,city,56,344.48819,3,2,0,0.0357,16256,False,False
19,2020-05-09,14,AM,Urucurituba,1304401,city,20,86.71147,3,0,0,0.0,23065,False,False
19,2020-05-09,58,AM,,13,state,11925,287.72399,1198,962,88,0.0807,4144597,False,False
19,2020-05-08,5,AM,Alvarães,1300029,city,2,12.46805,0,0,0,0.0,16041,False,False
19,2020-05-08,15,AM,Amaturá,1300060,city,68,589.45908,3,2,1,0.0294,11536,False,False
19,2020-05-08,25,AM,Anamã,1300086,city,7,51.41766,1,0,0,0.0,13614,False,False
19,2020-05-08,41,AM,Anori,1300102,city,78,371.25178,22,1,0,0.0128,21010,False,False
19,2020-05-08,1,AM,Apuí,1300144,city,5,22.7552,5,0,0,0.0,21973,False,False
19,2020-05-08,9,AM,Atalaia do Norte,1300201,city,1,5.01983,0,0,0,0.0,19921,False,False
19,2020-05-08,19,AM,Autazes,1300300,city,142,358.90307,16,16,0,0.1127,39565,False,False
19,2020-05-08,17,AM,Barcelos,1300409,city,23,83.63028,9,3,1,0.1304,27502,False,False
19,2020-05-08,7,AM,Barreirinha,1300508,city,24,74.90403,1,1,0,0.0417,32041,False,False
19,2020-05-08,17,AM,Benjamin Constant,1300607,city,64,148.89261,9,7,2,0.1094,42984,False,False
19,2020-05-08,18,AM,Beruri,1300631,city,26,132.12053,5,3,0,0.1154,19679,False,False
19,2020-05-08,6,AM,Boa Vista do Ramos,1300680,city,11,57.27079,0,0,0,0.0,19207,False,False
19,2020-05-08,44,AM,Boca do Acre,1300706,city,83,241.92608,10,0,0,0.0,34308,False,False
19,2020-05-08,12,AM,Borba,1300805,city,18,43.73072,5,1,0,0.0556,41161,False,False
19,2020-05-08,15,AM,Caapiranga,1300839,city,8,61.1574,0,0,0,0.0,13081,False,False
19,2020-05-08,20,AM,Canutama,1300904,city,19,121.56888,4,0,0,0.0,15629,False,False
19,2020-05-08,23,AM,Carauari,1301001,city,121,427.65251,3,1,0,0.0083,28294,False,False
19,2020-05-08,28,AM,Careiro,1301100,city,158,417.22781,3,5,0,0.0316,37869,False,False
19,2020-05-08,39,AM,Careiro da Várzea,1301159,city,24,79.40447,2,0,0,0.0,30225,False,False
19,2020-05-08,22,AM,Coari,1301209,city,202,237.37617,20,27,1,0.1337,85097,False,False
19,2020-05-08,15,AM,Codajás,1301308,city,7,24.4439,0,1,1,0.1429,28637,False,False
19,2020-05-08,8,AM,Eirunepé,1301407,city,12,34.02036,4,0,0,0.0,35273,False,False
19,2020-05-08,15,AM,Fonte Boa,1301605,city,28,159.0096,1,0,0,0.0,17609,False,False
19,2020-05-08,13,AM,Humaitá,1301704,city,6,10.89325,1,0,0,0.0,55080,False,False
19,2020-05-08,34,AM,Iranduba,1301852,city,210,434.81862,10,14,1,0.0667,48296,False,False
19,2020-05-08,41,AM,Itacoatiara,1301902,city,195,192.42725,18,21,4,0.1077,101337,False,False
19,2020-05-08,13,AM,Itapiranga,1302009,city,18,196.76432,0,1,0,0.0556,9148,False,False
19,2020-05-08,20,AM,Juruá,1302207,city,1,6.79717,0,0,0,0.0,14712,False,False
19,2020-05-08,33,AM,Jutaí,1302306,city,11,76.83174,0,0,0,0.0,14317,False,False
19,2020-05-08,25,AM,Lábrea,1302405,city,22,47.75446,0,0,0,0.0,46069,False,False
19,2020-05-08,43,AM,Manacapuru,1302504,city,818,840.03409,118,46,4,0.0562,97377,False,False
19,2020-05-08,16,AM,Manaquiri,1302553,city,32,99.67295,9,2,0,0.0625,32105,False,False
19,2020-05-08,57,AM,Manaus,1302603,city,6034,276.43862,137,604,41,0.1001,2182763,False,False
19,2020-05-08,31,AM,Manicoré,1302702,city,10,17.9369,1,2,0,0.2,55751,False,False
19,2020-05-08,17,AM,Maraã,1302801,city,32,175.59263,5,0,0,0.0,18224,False,False
19,2020-05-08,29,AM,Maués,1302900,city,168,262.89023,6,17,1,0.1012,63905,False,False
19,2020-05-08,16,AM,Nhamundá,1303007,city,4,18.89199,0,1,0,0.25,21173,False,False
19,2020-05-08,17,AM,Nova Olinda do Norte,1303106,city,31,82.93649,0,1,0,0.0323,37378,False,False
19,2020-05-08,40,AM,Novo Airão,1303205,city,26,133.64861,3,3,0,0.1154,19454,False,False
19,2020-05-08,15,AM,Novo Aripuanã,1303304,city,23,89.6896,8,2,0,0.087,25644,False,False
19,2020-05-08,48,AM,Parintins,1303403,city,354,309.78446,30,25,2,0.0706,114273,False,False
19,2020-05-08,31,AM,Presidente Figueiredo,1303536,city,141,388.65459,5,7,1,0.0496,36279,False,False
19,2020-05-08,17,AM,Rio Preto da Eva,1303569,city,197,590.75779,9,2,0,0.0102,33347,False,False
19,2020-05-08,21,AM,Santa Isabel do Rio Negro,1303601,city,7,27.82636,0,0,0,0.0,25156,False,False
19,2020-05-08,44,AM,Santo Antônio do Içá,1303700,city,245,1134.15424,19,5,0,0.0204,21602,False,False
19,2020-05-08,33,AM,São Gabriel da Cachoeira,1303809,city,54,118.51462,13,4,1,0.0741,45564,False,False
19,2020-05-08,32,AM,São Paulo de Olivença,1303908,city,127,323.16344,3,3,0,0.0236,39299,False,False
19,2020-05-08,14,AM,São Sebastião do Uatumã,1303957,city,8,57.06134,1,0,0,0.0,14020,False,False
19,2020-05-08,15,AM,Silves,1304005,city,39,425.25352,5,1,0,0.0256,9171,False,False
19,2020-05-08,31,AM,Tabatinga,1304062,city,299,454.10364,7,22,4,0.0736,65844,False,False
19,2020-05-08,15,AM,Tapauá,1304104,city,60,349.73187,19,1,0,0.0167,17156,False,False
19,2020-05-08,29,AM,Tefé,1304203,city,278,464.50233,67,15,3,0.054,59849,False,False
19,2020-05-08,37,AM,Tonantins,1304237,city,76,405.22527,3,5,0,0.0658,18755,False,False
19,2020-05-08,14,AM,Urucará,1304302,city,53,326.03346,5,2,0,0.0377,16256,False,False
19,2020-05-08,13,AM,Urucurituba,1304401,city,17,73.70475,3,0,0,0.0,23065,False,False
19,2020-05-08,57,AM,,13,state,10727,258.81889,628,874,68,0.0815,4144597,False,False
19,2020-05-07,4,AM,Alvarães,1300029,city,2,12.46805,0,0,0,0.0,16041,False,False
19,2020-05-07,14,AM,Amaturá,1300060,city,65,563.45354,2,1,0,0.0154,11536,False,False
19,2020-05-07,24,AM,Anamã,1300086,city,6,44.07228,2,0,0,0.0,13614,False,False
19,2020-05-07,40,AM,Anori,1300102,city,56,266.53974,0,1,0,0.0179,21010,False,False
19,2020-05-07,8,AM,Atalaia do Norte,1300201,city,1,5.01983,0,0,0,0.0,19921,False,False
19,2020-05-07,18,AM,Autazes,1300300,city,126,318.46329,17,16,3,0.127,39565,False,False
19,2020-05-07,16,AM,Barcelos,1300409,city,14,50.90539,5,2,0,0.1429,27502,False,False
19,2020-05-07,6,AM,Barreirinha,1300508,city,23,71.78303,7,1,0,0.0435,32041,False,False
19,2020-05-07,16,AM,Benjamin Constant,1300607,city,55,127.95459,5,5,0,0.0909,42984,False,False
19,2020-05-07,17,AM,Beruri,1300631,city,21,106.71274,5,3,1,0.1429,19679,False,False
19,2020-05-07,5,AM,Boa Vista do Ramos,1300680,city,11,57.27079,1,0,0,0.0,19207,False,False
19,2020-05-07,43,AM,Boca do Acre,1300706,city,73,212.77836,14,0,0,0.0,34308,False,False
19,2020-05-07,11,AM,Borba,1300805,city,13,31.58329,2,1,0,0.0769,41161,False,False
19,2020-05-07,14,AM,Caapiranga,1300839,city,8,61.1574,1,0,0,0.0,13081,False,False
19,2020-05-07,19,AM,Canutama,1300904,city,15,95.97543,10,0,0,0.0,15629,False,False
19,2020-05-07,22,AM,Carauari,1301001,city,118,417.04955,1,1,0,0.0085,28294,False,False
19,2020-05-07,27,AM,Careiro,1301100,city,155,409.30576,21,5,0,0.0323,37869,False,False
19,2020-05-07,38,AM,Careiro da Várzea,1301159,city,22,72.78743,5,0,0,0.0,30225,False,False
19,2020-05-07,21,AM,Coari,1301209,city,182,213.87358,21,26,3,0.1429,85097,False,False
19,2020-05-07,14,AM,Codajás,1301308,city,7,24.4439,0,0,0,0.0,28637,False,False
19,2020-05-07,7,AM,Eirunepé,1301407,city,8,22.68024,0,0,0,0.0,35273,False,False
19,2020-05-07,14,AM,Fonte Boa,1301605,city,27,153.33068,3,0,0,0.0,17609,False,False
19,2020-05-07,12,AM,Humaitá,1301704,city,5,9.07771,0,0,0,0.0,55080,False,False
19,2020-05-07,33,AM,Iranduba,1301852,city,200,414.11297,5,13,1,0.065,48296,False,False
19,2020-05-07,40,AM,Itacoatiara,1301902,city,177,174.66473,17,17,0,0.096,101337,False,False
19,2020-05-07,12,AM,Itapiranga,1302009,city,18,196.76432,0,1,0,0.0556,9148,False,False
19,2020-05-07,19,AM,Juruá,1302207,city,1,6.79717,0,0,0,0.0,14712,False,False
19,2020-05-07,32,AM,Jutaí,1302306,city,11,76.83174,0,0,0,0.0,14317,False,False
19,2020-05-07,24,AM,Lábrea,1302405,city,22,47.75446,0,0,0,0.0,46069,False,False
19,2020-05-07,42,AM,Manacapuru,1302504,city,700,718.85558,70,42,1,0.06,97377,False,False
19,2020-05-07,15,AM,Manaquiri,1302553,city,23,71.63993,0,2,0,0.087,32105,False,False
19,2020-05-07,56,AM,Manaus,1302603,city,5897,270.16218,423,563,31,0.0955,2182763,False,False
19,2020-05-07,30,AM,Manicoré,1302702,city,9,16.14321,1,2,1,0.2222,55751,False,False
19,2020-05-07,16,AM,Maraã,1302801,city,27,148.15628,3,0,0,0.0,18224,False,False
19,2020-05-07,28,AM,Maués,1302900,city,162,253.50129,12,16,1,0.0988,63905,False,False
19,2020-05-07,15,AM,Nhamundá,1303007,city,4,18.89199,0,1,0,0.25,21173,False,False
19,2020-05-07,16,AM,Nova Olinda do Norte,1303106,city,31,82.93649,2,1,1,0.0323,37378,False,False
19,2020-05-07,39,AM,Novo Airão,1303205,city,23,118.22761,6,3,0,0.1304,19454,False,False
19,2020-05-07,14,AM,Novo Aripuanã,1303304,city,15,58.49321,2,2,1,0.1333,25644,False,False
19,2020-05-07,47,AM,Parintins,1303403,city,324,283.53154,13,23,2,0.071,114273,False,False
19,2020-05-07,30,AM,Presidente Figueiredo,1303536,city,136,374.87252,18,6,0,0.0441,36279,False,False
19,2020-05-07,16,AM,Rio Preto da Eva,1303569,city,188,563.76885,13,2,0,0.0106,33347,False,False
19,2020-05-07,20,AM,Santa Isabel do Rio Negro,1303601,city,7,27.82636,1,0,0,0.0,25156,False,False
19,2020-05-07,43,AM,Santo Antônio do Içá,1303700,city,226,1046.19943,20,5,0,0.0221,21602,False,False
19,2020-05-07,32,AM,São Gabriel da Cachoeira,1303809,city,41,89.98332,11,3,0,0.0732,45564,False,False
19,2020-05-07,31,AM,São Paulo de Olivença,1303908,city,124,315.52966,2,3,0,0.0242,39299,False,False
19,2020-05-07,13,AM,São Sebastião do Uatumã,1303957,city,7,49.92867,0,0,0,0.0,14020,False,False
19,2020-05-07,14,AM,Silves,1304005,city,34,370.73383,3,1,0,0.0294,9171,False,False
19,2020-05-07,30,AM,Tabatinga,1304062,city,292,443.47245,26,18,6,0.0616,65844,False,False
19,2020-05-07,14,AM,Tapauá,1304104,city,41,238.98345,12,1,0,0.0244,17156,False,False
19,2020-05-07,28,AM,Tefé,1304203,city,211,352.55393,61,12,2,0.0569,59849,False,False
19,2020-05-07,36,AM,Tonantins,1304237,city,73,389.22954,4,5,1,0.0685,18755,False,False
19,2020-05-07,13,AM,Urucará,1304302,city,48,295.27559,9,2,0,0.0417,16256,False,False
19,2020-05-07,12,AM,Urucurituba,1304401,city,14,60.69803,0,0,0,0.0,23065,False,False
19,2020-05-07,56,AM,,13,state,10099,243.66663,856,806,55,0.0798,4144597,False,False
19,2020-05-06,3,AM,Alvarães,1300029,city,2,12.46805,0,0,0,0.0,16041,False,False
19,2020-05-06,13,AM,Amaturá,1300060,city,63,546.1165,28,1,0,0.0159,11536,False,False
19,2020-05-06,23,AM,Anamã,1300086,city,4,29.38152,0,0,0,0.0,13614,False,False
19,2020-05-06,39,AM,Anori,1300102,city,56,266.53974,9,1,0,0.0179,21010,False,False
19,2020-05-06,7,AM,Atalaia do Norte,1300201,city,1,5.01983,0,0,0,0.0,19921,False,False
19,2020-05-06,17,AM,Autazes,1300300,city,109,275.49602,17,13,4,0.1193,39565,False,False
19,2020-05-06,15,AM,Barcelos,1300409,city,9,32.72489,4,2,0,0.2222,27502,False,False
19,2020-05-06,5,AM,Barreirinha,1300508,city,16,49.93602,4,1,1,0.0625,32041,False,False
19,2020-05-06,15,AM,Benjamin Constant,1300607,city,50,116.32235,3,5,1,0.1,42984,False,False
19,2020-05-06,16,AM,Beruri,1300631,city,16,81.30494,2,2,0,0.125,19679,False,False
19,2020-05-06,4,AM,Boa Vista do Ramos,1300680,city,10,52.06435,8,0,0,0.0,19207,False,False
19,2020-05-06,42,AM,Boca do Acre,1300706,city,59,171.97155,7,0,0,0.0,34308,False,False
19,2020-05-06,10,AM,Borba,1300805,city,11,26.72433,1,1,0,0.0909,41161,False,False
19,2020-05-06,13,AM,Caapiranga,1300839,city,7,53.51273,0,0,0,0.0,13081,False,False
19,2020-05-06,18,AM,Canutama,1300904,city,5,31.99181,0,0,0,0.0,15629,False,False
19,2020-05-06,21,AM,Carauari,1301001,city,117,413.51523,1,1,0,0.0085,28294,False,False
19,2020-05-06,26,AM,Careiro,1301100,city,134,353.85144,16,5,0,0.0373,37869,False,False
19,2020-05-06,37,AM,Careiro da Várzea,1301159,city,17,56.24483,0,0,0,0.0,30225,False,False
19,2020-05-06,20,AM,Coari,1301209,city,161,189.19586,18,23,4,0.1429,85097,False,False
19,2020-05-06,13,AM,Codajás,1301308,city,7,24.4439,0,0,0,0.0,28637,False,False
19,2020-05-06,6,AM,Eirunepé,1301407,city,8,22.68024,2,0,0,0.0,35273,False,False
19,2020-05-06,13,AM,Fonte Boa,1301605,city,24,136.29394,7,0,0,0.0,17609,False,False
19,2020-05-06,11,AM,Humaitá,1301704,city,5,9.07771,3,0,0,0.0,55080,False,False
19,2020-05-06,32,AM,Iranduba,1301852,city,195,403.76015,14,12,1,0.0615,48296,False,False
19,2020-05-06,39,AM,Itacoatiara,1301902,city,160,157.88902,10,17,1,0.1062,101337,False,False
19,2020-05-06,11,AM,Itapiranga,1302009,city,18,196.76432,1,1,0,0.0556,9148,False,False
19,2020-05-06,18,AM,Juruá,1302207,city,1,6.79717,0,0,0,0.0,14712,False,False
19,2020-05-06,31,AM,Jutaí,1302306,city,11,76.83174,0,0,0,0.0,14317,False,False
19,2020-05-06,23,AM,Lábrea,1302405,city,22,47.75446,1,0,0,0.0,46069,False,False
19,2020-05-06,41,AM,Manacapuru,1302504,city,630,646.97002,19,41,2,0.0651,97377,False,False
19,2020-05-06,14,AM,Manaquiri,1302553,city,23,71.63993,4,2,0,0.087,32105,False,False
19,2020-05-06,55,AM,Manaus,1302603,city,5474,250.78307,670,532,73,0.0972,2182763,False,False
19,2020-05-06,29,AM,Manicoré,1302702,city,8,14.34952,1,1,0,0.125,55751,False,False
19,2020-05-06,15,AM,Maraã,1302801,city,24,131.69447,5,0,0,0.0,18224,False,False
19,2020-05-06,27,AM,Maués,1302900,city,150,234.72342,11,15,1,0.1,63905,False,False
19,2020-05-06,14,AM,Nhamundá,1303007,city,4,18.89199,2,1,0,0.25,21173,False,False
19,2020-05-06,15,AM,Nova Olinda do Norte,1303106,city,29,77.58575,4,0,0,0.0,37378,False,False
19,2020-05-06,38,AM,Novo Airão,1303205,city,17,87.38563,0,3,0,0.1765,19454,False,False
19,2020-05-06,13,AM,Novo Aripuanã,1303304,city,13,50.69412,1,1,1,0.0769,25644,False,False
19,2020-05-06,46,AM,Parintins,1303403,city,311,272.15528,48,21,3,0.0675,114273,False,False
19,2020-05-06,29,AM,Presidente Figueiredo,1303536,city,118,325.25704,13,6,2,0.0508,36279,False,False
19,2020-05-06,15,AM,Rio Preto da Eva,1303569,city,175,524.78484,30,2,0,0.0114,33347,False,False
19,2020-05-06,19,AM,Santa Isabel do Rio Negro,1303601,city,6,23.85117,1,0,0,0.0,25156,False,False
19,2020-05-06,42,AM,Santo Antônio do Içá,1303700,city,206,953.61541,26,5,1,0.0243,21602,False,False
19,2020-05-06,31,AM,São Gabriel da Cachoeira,1303809,city,30,65.84145,12,3,1,0.1,45564,False,False
19,2020-05-06,30,AM,São Paulo de Olivença,1303908,city,122,310.44047,33,3,0,0.0246,39299,False,False
19,2020-05-06,12,AM,São Sebastião do Uatumã,1303957,city,7,49.92867,4,0,0,0.0,14020,False,False
19,2020-05-06,13,AM,Silves,1304005,city,31,338.02203,5,1,0,0.0323,9171,False,False
19,2020-05-06,29,AM,Tabatinga,1304062,city,266,403.98518,34,12,3,0.0451,65844,False,False
19,2020-05-06,13,AM,Tapauá,1304104,city,29,169.03707,1,1,0,0.0345,17156,False,False
19,2020-05-06,27,AM,Tefé,1304203,city,150,250.63075,37,10,2,0.0667,59849,False,False
19,2020-05-06,35,AM,Tonantins,1304237,city,69,367.90189,10,4,1,0.058,18755,False,False
19,2020-05-06,12,AM,Urucará,1304302,city,39,239.91142,5,2,0,0.0513,16256,False,False
19,2020-05-06,11,AM,Urucurituba,1304401,city,14,60.69803,2,0,0,0.0,23065,False,False
19,2020-05-06,55,AM,,13,state,9243,223.01324,1134,751,102,0.0813,4144597,False,False
19,2020-05-05,2,AM,Alvarães,1300029,city,2,12.46805,1,0,0,0.0,16041,False,False
19,2020-05-05,12,AM,Amaturá,1300060,city,35,303.39806,5,1,0,0.0286,11536,False,False
19,2020-05-05,22,AM,Anamã,1300086,city,4,29.38152,3,0,0,0.0,13614,False,False
19,2020-05-05,38,AM,Anori,1300102,city,47,223.703,7,1,0,0.0213,21010,False,False
19,2020-05-05,6,AM,Atalaia do Norte,1300201,city,1,5.01983,0,0,0,0.0,19921,False,False
19,2020-05-05,16,AM,Autazes,1300300,city,92,232.52875,4,9,0,0.0978,39565,False,False
19,2020-05-05,14,AM,Barcelos,1300409,city,5,18.1805,0,2,0,0.4,27502,False,False
19,2020-05-05,4,AM,Barreirinha,1300508,city,12,37.45201,3,0,0,0.0,32041,False,False
19,2020-05-05,14,AM,Benjamin Constant,1300607,city,47,109.34301,6,4,2,0.0851,42984,False,False
19,2020-05-05,15,AM,Beruri,1300631,city,14,71.14183,2,2,0,0.1429,19679,False,False
19,2020-05-05,3,AM,Boa Vista do Ramos,1300680,city,2,10.41287,1,0,0,0.0,19207,False,False
19,2020-05-05,41,AM,Boca do Acre,1300706,city,52,151.56815,28,0,0,0.0,34308,False,False
19,2020-05-05,9,AM,Borba,1300805,city,10,24.29484,1,1,0,0.1,41161,False,False
19,2020-05-05,12,AM,Caapiranga,1300839,city,7,53.51273,1,0,0,0.0,13081,False,False
19,2020-05-05,17,AM,Canutama,1300904,city,5,31.99181,0,0,0,0.0,15629,False,False
19,2020-05-05,20,AM,Carauari,1301001,city,116,409.98091,13,1,0,0.0086,28294,False,False
19,2020-05-05,25,AM,Careiro,1301100,city,118,311.60052,7,5,1,0.0424,37869,False,False
19,2020-05-05,36,AM,Careiro da Várzea,1301159,city,17,56.24483,1,0,0,0.0,30225,False,False
19,2020-05-05,19,AM,Coari,1301209,city,143,168.04353,9,19,5,0.1329,85097,False,False
19,2020-05-05,12,AM,Codajás,1301308,city,7,24.4439,1,0,0,0.0,28637,False,False
19,2020-05-05,5,AM,Eirunepé,1301407,city,6,17.01018,3,0,0,0.0,35273,False,False
19,2020-05-05,12,AM,Fonte Boa,1301605,city,17,96.54154,4,0,0,0.0,17609,False,False
19,2020-05-05,10,AM,Humaitá,1301704,city,2,3.63108,0,0,0,0.0,55080,False,False
19,2020-05-05,31,AM,Iranduba,1301852,city,181,374.77224,5,11,0,0.0608,48296,False,False
19,2020-05-05,38,AM,Itacoatiara,1301902,city,150,148.02096,10,16,2,0.1067,101337,False,False
19,2020-05-05,10,AM,Itapiranga,1302009,city,17,185.83297,0,1,0,0.0588,9148,False,False
19,2020-05-05,17,AM,Juruá,1302207,city,1,6.79717,-71,0,-1,0.0,14712,False,False
19,2020-05-05,30,AM,Jutaí,1302306,city,11,76.83174,7,0,0,0.0,14317,False,False
19,2020-05-05,22,AM,Lábrea,1302405,city,21,45.5838,0,0,0,0.0,46069,False,False
19,2020-05-05,40,AM,Manacapuru,1302504,city,611,627.45823,26,39,4,0.0638,97377,False,False
19,2020-05-05,13,AM,Manaquiri,1302553,city,19,59.18081,2,2,0,0.1053,32105,False,False
19,2020-05-05,54,AM,Manaus,1302603,city,4804,220.08803,460,459,41,0.0955,2182763,False,False
19,2020-05-05,28,AM,Manicoré,1302702,city,7,12.55583,0,1,0,0.1429,55751,False,False
19,2020-05-05,14,AM,Maraã,1302801,city,19,104.25812,0,0,0,0.0,18224,False,False
19,2020-05-05,26,AM,Maués,1302900,city,139,217.51037,10,14,2,0.1007,63905,False,False
19,2020-05-05,13,AM,Nhamundá,1303007,city,2,9.44599,1,1,1,0.5,21173,False,False
19,2020-05-05,14,AM,Nova Olinda do Norte,1303106,city,25,66.88426,0,0,0,0.0,37378,False,False
19,2020-05-05,37,AM,Novo Airão,1303205,city,17,87.38563,5,3,1,0.1765,19454,False,False
19,2020-05-05,12,AM,Novo Aripuanã,1303304,city,12,46.79457,1,0,0,0.0,25644,False,False
19,2020-05-05,45,AM,Parintins,1303403,city,263,230.1506,42,18,1,0.0684,114273,False,False
19,2020-05-05,28,AM,Presidente Figueiredo,1303536,city,105,289.42363,21,4,2,0.0381,36279,False,False
19,2020-05-05,14,AM,Rio Preto da Eva,1303569,city,145,434.82172,25,2,0,0.0138,33347,False,False
19,2020-05-05,18,AM,Santa Isabel do Rio Negro,1303601,city,5,19.87597,0,0,0,0.0,25156,False,False
19,2020-05-05,41,AM,Santo Antônio do Içá,1303700,city,180,833.25618,54,4,0,0.0222,21602,False,False
19,2020-05-05,30,AM,São Gabriel da Cachoeira,1303809,city,18,39.50487,2,2,1,0.1111,45564,False,False
19,2020-05-05,29,AM,São Paulo de Olivença,1303908,city,89,226.46887,12,3,0,0.0337,39299,False,False
19,2020-05-05,11,AM,São Sebastião do Uatumã,1303957,city,3,21.398,0,0,0,0.0,14020,False,False
19,2020-05-05,12,AM,Silves,1304005,city,26,283.50234,14,1,0,0.0385,9171,False,False
19,2020-05-05,28,AM,Tabatinga,1304062,city,232,352.34797,0,9,0,0.0388,65844,False,False
19,2020-05-05,12,AM,Tapauá,1304104,city,28,163.20821,2,1,0,0.0357,17156,False,False
19,2020-05-05,26,AM,Tefé,1304203,city,113,188.8085,37,8,1,0.0708,59849,False,False
19,2020-05-05,34,AM,Tonantins,1304237,city,59,314.58278,25,3,1,0.0508,18755,False,False
19,2020-05-05,11,AM,Urucará,1304302,city,34,209.15354,3,2,0,0.0588,16256,False,False
19,2020-05-05,10,AM,Urucurituba,1304401,city,12,52.02688,3,0,0,0.0,23065,False,False
19,2020-05-05,54,AM,,13,state,8109,195.65232,796,649,64,0.08,4144597,False,False
19,2020-05-04,1,AM,Alvarães,1300029,city,1,6.23403,1,0,0,0.0,16041,False,False
19,2020-05-04,11,AM,Amaturá,1300060,city,30,260.05548,5,1,0,0.0333,11536,False,False
19,2020-05-04,21,AM,Anamã,1300086,city,1,7.34538,0,0,0,0.0,13614,False,False
19,2020-05-04,37,AM,Anori,1300102,city,40,190.38553,3,1,0,0.025,21010,False,False
19,2020-05-04,5,AM,Atalaia do Norte,1300201,city,1,5.01983,0,0,0,0.0,19921,False,False
